図鑑No,名前,系統,紫卵,特性,性格,素質,HP,MP,攻,守,素早,攻魔,回魔,器用
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おせっかい,超,744,259,498,622,588,125,119,339
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おせっかい,特,688,240,460,575,544,115,110,313
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おせっかい,優,647,226,433,541,512,108,103,295
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おせっかい,並,607,212,406,507,480,102,97,276
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ずのうめいせき,極,826,290,514,624,608,153,125,387
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ずのうめいせき,超,760,267,473,574,559,141,115,356
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ずのうめいせき,特,702,247,437,530,516,130,107,329
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ずのうめいせき,優,661,232,411,499,486,122,100,310
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ずのうめいせき,並,620,218,386,468,456,115,94,290
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,きれもの,極,826,282,525,624,671,157,111,387
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,きれもの,超,760,259,483,574,618,145,102,356
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,きれもの,特,702,240,446,530,571,134,95,329
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,きれもの,優,661,226,420,499,537,126,89,310
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,きれもの,並,620,212,394,468,504,118,84,290
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ちからじまん,極,877,250,586,676,595,138,114,343
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ちからじまん,超,807,230,539,622,547,127,105,315
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ちからじまん,特,746,212,498,575,506,118,97,291
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ちからじまん,優,702,200,469,541,476,111,91,274
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,ちからじまん,並,658,187,439,507,446,104,85,257
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,いっぴきおおかみ,極,894,263,569,624,671,153,111,350
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,いっぴきおおかみ,超,823,242,524,574,618,141,102,322
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,いっぴきおおかみ,特,760,224,484,530,571,130,95,298
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,いっぴきおおかみ,優,715,211,455,499,537,122,89,280
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,いっぴきおおかみ,並,671,197,427,468,504,115,84,263
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,むっつりスケベ,極,877,255,536,670,691,141,116,387
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,むっつりスケベ,超,807,235,493,616,635,130,107,356
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,むっつりスケベ,特,746,217,456,569,587,120,99,329
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,むっつりスケベ,優,702,204,429,536,553,113,93,310
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,むっつりスケベ,並,658,191,402,502,518,106,87,290
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おおぐらい,極,860,250,564,689,588,135,111,368
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おおぐらい,超,791,230,518,634,541,125,102,339
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おおぐらい,特,731,212,479,586,500,115,95,313
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おおぐらい,優,688,200,451,552,471,108,89,295
20,ガチャコッコ,マシン系,7000歩,いきなりピオリム,おおぐらい,並,645,187,423,517,441,102,84,276
23,ミニデーモン,悪魔系,7000歩,なし,ぬけめがない,極,762,320,412,379,569,683,167,688
23,ミニデーモン,悪魔系,7000歩,なし,ぬけめがない,超,702,295,380,349,524,629,154,633
23,ミニデーモン,悪魔系,7000歩,なし,ぬけめがない,特,648,272,351,323,484,581,142,585
23,ミニデーモン,悪魔系,7000歩,なし,ぬけめがない,優,610,256,330,304,456,547,134,551
23,ミニデーモン,悪魔系,7000歩,なし,ぬけめがない,並,572,240,309,285,427,513,126,516
23,ミニデーモン,悪魔系,7000歩,なし,おせっかい,極,724,336,404,391,569,636,181,688
23,ミニデーモン,悪魔系,7000歩,なし,おせっかい,超,666,310,372,360,524,585,166,633
23,ミニデーモン,悪魔系,7000歩,なし,おせっかい,特,616,286,344,332,484,540,154,585
23,ミニデーモン,悪魔系,7000歩,なし,おせっかい,優,580,269,324,313,456,509,145,551
23,ミニデーモン,悪魔系,7000歩,なし,おせっかい,並,543,252,303,293,427,477,136,516
23,ミニデーモン,悪魔系,7000歩,なし,ずのうめいせき,極,740,346,384,361,541,718,176,723
23,ミニデーモン,悪魔系,7000歩,なし,ずのうめいせき,超,681,318,353,332,498,660,162,665
23,ミニデーモン,悪魔系,7000歩,なし,ずのうめいせき,特,629,294,326,307,460,610,150,615
23,ミニデーモン,悪魔系,7000歩,なし,ずのうめいせき,優,592,277,307,289,433,574,141,578
23,ミニデーモン,悪魔系,7000歩,なし,ずのうめいせき,並,555,260,288,271,406,538,132,542
23,ミニデーモン,悪魔系,7000歩,なし,きれもの,極,740,336,392,361,598,738,156,723
23,ミニデーモン,悪魔系,7000歩,なし,きれもの,超,681,310,361,332,550,679,143,665
23,ミニデーモン,悪魔系,7000歩,なし,きれもの,特,629,286,333,307,508,627,133,615
23,ミニデーモン,悪魔系,7000歩,なし,きれもの,優,592,269,314,289,478,591,125,578
23,ミニデーモン,悪魔系,7000歩,なし,きれもの,並,555,252,294,271,449,554,117,542
23,ミニデーモン,悪魔系,7000歩,なし,ちからじまん,極,785,298,437,391,530,649,159,640
23,ミニデーモン,悪魔系,7000歩,なし,ちからじまん,超,723,274,402,360,487,597,146,589
23,ミニデーモン,悪魔系,7000歩,なし,ちからじまん,特,668,253,372,332,450,552,135,544
23,ミニデーモン,悪魔系,7000歩,なし,ちからじまん,優,628,239,350,313,424,520,127,512
23,ミニデーモン,悪魔系,7000歩,なし,ちからじまん,並,589,224,328,293,397,487,119,480
23,ミニデーモン,悪魔系,7000歩,なし,いっぴきおおかみ,極,801,314,425,361,598,718,156,654
23,ミニデーモン,悪魔系,7000歩,なし,いっぴきおおかみ,超,737,289,391,332,550,660,143,602
23,ミニデーモン,悪魔系,7000歩,なし,いっぴきおおかみ,特,681,267,361,307,508,610,133,556
23,ミニデーモン,悪魔系,7000歩,なし,いっぴきおおかみ,優,641,251,340,289,478,574,125,523
23,ミニデーモン,悪魔系,7000歩,なし,いっぴきおおかみ,並,601,236,319,271,449,538,117,491
23,ミニデーモン,悪魔系,7000歩,なし,むっつりスケベ,極,785,304,400,387,615,663,162,723
23,ミニデーモン,悪魔系,7000歩,なし,むっつりスケベ,超,723,280,368,356,566,610,150,665
23,ミニデーモン,悪魔系,7000歩,なし,むっつりスケベ,特,668,259,340,329,523,564,138,615
23,ミニデーモン,悪魔系,7000歩,なし,むっつりスケベ,優,628,244,320,310,492,531,130,578
23,ミニデーモン,悪魔系,7000歩,なし,むっつりスケベ,並,589,228,300,290,461,497,122,542
23,ミニデーモン,悪魔系,7000歩,なし,おおぐらい,極,770,298,421,398,524,636,156,688
23,ミニデーモン,悪魔系,7000歩,なし,おおぐらい,超,709,274,387,367,482,585,143,633
23,ミニデーモン,悪魔系,7000歩,なし,おおぐらい,特,655,253,358,339,445,540,133,585
23,ミニデーモン,悪魔系,7000歩,なし,おおぐらい,優,616,239,337,319,419,509,125,551
23,ミニデーモン,悪魔系,7000歩,なし,おおぐらい,並,578,224,316,299,393,477,117,516
16,リザードマン,ドラゴン系,7000歩,なし,ぬけめがない,極,1177,258,588,516,230,153,121,148
16,リザードマン,ドラゴン系,7000歩,なし,ぬけめがない,超,1083,238,541,475,212,141,112,137
16,リザードマン,ドラゴン系,7000歩,なし,ぬけめがない,特,1001,220,500,439,196,131,103,126
16,リザードマン,ドラゴン系,7000歩,なし,ぬけめがない,優,942,207,471,413,184,123,97,119
16,リザードマン,ドラゴン系,7000歩,なし,ぬけめがない,並,883,194,441,387,173,115,91,111
16,リザードマン,ドラゴン系,7000歩,なし,おせっかい,極,1119,271,577,532,230,143,131,148
16,リザードマン,ドラゴン系,7000歩,なし,おせっかい,超,1029,250,531,489,212,131,121,137
16,リザードマン,ドラゴン系,7000歩,なし,おせっかい,特,951,231,490,452,196,121,112,126
16,リザードマン,ドラゴン系,7000歩,なし,おせっかい,優,895,217,461,426,184,114,105,119
16,リザードマン,ドラゴン系,7000歩,なし,おせっかい,並,839,204,433,399,173,107,99,111
16,リザードマン,ドラゴン系,7000歩,なし,ずのうめいせき,極,1142,279,547,491,219,161,128,156
16,リザードマン,ドラゴン系,7000歩,なし,ずのうめいせき,超,1051,257,504,451,202,148,117,143
16,リザードマン,ドラゴン系,7000歩,なし,ずのうめいせき,特,971,237,465,417,186,137,108,133
16,リザードマン,ドラゴン系,7000歩,なし,ずのうめいせき,優,914,223,438,393,175,129,102,125
16,リザードマン,ドラゴン系,7000歩,なし,ずのうめいせき,並,857,209,411,368,164,121,96,117
16,リザードマン,ドラゴン系,7000歩,なし,きれもの,極,1142,271,559,491,242,166,113,156
16,リザードマン,ドラゴン系,7000歩,なし,きれもの,超,1051,250,514,451,223,153,104,143
16,リザードマン,ドラゴン系,7000歩,なし,きれもの,特,971,231,475,417,206,141,96,133
16,リザードマン,ドラゴン系,7000歩,なし,きれもの,優,914,217,447,393,194,133,91,125
16,リザードマン,ドラゴン系,7000歩,なし,きれもの,並,857,204,419,368,182,124,85,117
16,リザードマン,ドラゴン系,7000歩,なし,ちからじまん,極,1213,240,624,532,214,146,115,138
16,リザードマン,ドラゴン系,7000歩,なし,ちからじまん,超,1116,221,574,489,197,134,106,127
16,リザードマン,ドラゴン系,7000歩,なし,ちからじまん,特,1031,204,530,452,182,124,98,117
16,リザードマン,ドラゴン系,7000歩,なし,ちからじまん,優,970,192,499,426,172,117,92,111
16,リザードマン,ドラゴン系,7000歩,なし,ちからじまん,並,910,180,468,399,161,110,87,104
16,リザードマン,ドラゴン系,7000歩,なし,いっぴきおおかみ,極,1236,253,606,491,242,161,113,141
16,リザードマン,ドラゴン系,7000歩,なし,いっぴきおおかみ,超,1137,233,558,451,223,148,104,130
16,リザードマン,ドラゴン系,7000歩,なし,いっぴきおおかみ,特,1051,215,515,417,206,137,96,120
16,リザードマン,ドラゴン系,7000歩,なし,いっぴきおおかみ,優,989,203,485,393,194,129,91,113
16,リザードマン,ドラゴン系,7000歩,なし,いっぴきおおかみ,並,927,190,455,368,182,121,85,106
16,リザードマン,ドラゴン系,7000歩,なし,むっつりスケベ,極,1213,246,571,527,249,149,118,156
16,リザードマン,ドラゴン系,7000歩,なし,むっつりスケベ,超,1116,226,525,485,229,137,108,143
16,リザードマン,ドラゴン系,7000歩,なし,むっつりスケベ,特,1031,209,485,448,212,127,100,133
16,リザードマン,ドラゴン系,7000歩,なし,むっつりスケベ,優,970,197,457,422,199,119,94,125
16,リザードマン,ドラゴン系,7000歩,なし,むっつりスケベ,並,910,184,428,395,187,112,89,117
16,リザードマン,ドラゴン系,7000歩,なし,おおぐらい,極,1189,240,600,542,212,143,113,148
16,リザードマン,ドラゴン系,7000歩,なし,おおぐらい,超,1094,221,552,499,195,131,104,137
16,リザードマン,ドラゴン系,7000歩,なし,おおぐらい,特,1011,204,510,461,180,121,96,126
16,リザードマン,ドラゴン系,7000歩,なし,おおぐらい,優,952,192,480,434,170,114,91,119
16,リザードマン,ドラゴン系,7000歩,なし,おおぐらい,並,892,180,450,407,159,107,85,111
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ぬけめがない,極,809,295,312,371,557,603,173,548
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ぬけめがない,超,745,272,288,342,513,555,160,505
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ぬけめがない,特,688,251,266,316,474,513,148,466
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ぬけめがない,優,648,236,250,297,446,483,139,439
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ぬけめがない,並,607,222,234,279,418,453,130,411
27,ドルイド,怪人系,7000歩,いきなりメダパニ,おせっかい,極,769,310,306,383,557,561,187,548
27,ドルイド,怪人系,7000歩,いきなりメダパニ,おせっかい,超,708,285,282,352,513,516,172,505
27,ドルイド,怪人系,7000歩,いきなりメダパニ,おせっかい,特,654,264,260,325,474,477,159,466
27,ドルイド,怪人系,7000歩,いきなりメダパニ,おせっかい,優,615,248,245,306,446,449,150,439
27,ドルイド,怪人系,7000歩,いきなりメダパニ,おせっかい,並,577,233,230,287,418,421,141,411
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ずのうめいせき,極,785,319,291,353,530,634,182,576
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ずのうめいせき,超,722,294,267,325,487,583,168,530
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ずのうめいせき,特,668,271,247,300,450,539,155,490
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ずのうめいせき,優,628,255,233,282,424,507,146,461
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ずのうめいせき,並,589,239,218,265,397,475,137,432
27,ドルイド,怪人系,7000歩,いきなりメダパニ,きれもの,極,785,310,297,353,585,652,161,576
27,ドルイド,怪人系,7000歩,いきなりメダパニ,きれもの,超,722,285,273,325,539,600,149,530
27,ドルイド,怪人系,7000歩,いきなりメダパニ,きれもの,特,668,264,252,300,498,554,137,490
27,ドルイド,怪人系,7000歩,いきなりメダパニ,きれもの,優,628,248,238,282,468,521,129,461
27,ドルイド,怪人系,7000歩,いきなりメダパニ,きれもの,並,589,233,223,265,439,489,121,432
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ちからじまん,極,834,275,331,383,519,573,165,510
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ちからじまん,超,767,253,305,352,477,528,152,469
27,ドルイド,怪人系,7000歩,いきなりメダパニ,ちからじまん,特,709,234,282,325,441,487,140,434
